2015-07-22 09:52:37,328 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-07-22 09:52:37,337 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-07-22 09:52:37,350 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-07-22 09:52:37,365 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-07-22 09:52:37,366 [Worker-13] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of gt-fhir-overlay
2015-07-22 09:52:37,398 [Worker-13] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for gt-fhir-overlay
2015-07-22 09:52:37,411 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-07-22 09:52:40,045 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot was cached in the local repository, resolution will not be reattempted until the update interval of snapshots has elapsed or updates are forced. Original error: Could not transfer metadata ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from/to snapshots (http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot): connect timed out
2015-07-22 09:52:40,061 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot was cached in the local repository, resolution will not be reattempted until the update interval of snapshots has elapsed or updates are forced. Original error: Could not transfer metadata ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from/to snapshots (http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot): connect timed out
2015-07-22 09:52:40,577 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
